region,crop_type,xland_base,xwater_base,revenue_base,xlandsc,xwatersc,revenuesc,shortage
Orange,Field and grain,808.4191514,2140.463525,905619.6472,8.291478456,21.40463505,9288.406627,0.79
Orange,Orchards,1536.950762,5037.6517,18897636.62,605.3853379,1934.660178,7443538.475,0.79
Orange,Vegetables,1228.833191,2204.007018,6661159.285,12.60341733,22.04006996,68319.58242,0.79
Placer,Alfalfa and pasture,11105.90815,43854.04837,9310138.462,113.9067503,438.5404794,95488.5996,0.79
Placer,Field and grain,5089.507961,4441.829575,3651728.84,1612.888951,1245.112527,1114657.023,0.79
Placer,Orchards,7059.554198,24177.14116,19329326.28,4771.746084,15759.85667,14495461.45,0.79
Placer,Rice,12340.31508,55955.65047,30259953.55,1919.632643,8486.731023,4707172.729,0.79
Placer,Vegetables,379.6313892,1008.719719,796296.9925,275.281545,714.5229989,576735.2385,0.79
Placer,Vineyards,270.8750127,721.001924,1608390.48,265.2961476,688.4985562,1575264.525,0.79
Plumas,Alfalfa and pasture,38632.69594,151257.3279,40504555.82,7981.202799,30839.50508,8473002.59,0.79
Plumas,Field and grain,2249.350557,1774.878489,1447306.73,1606.112327,1235.640136,1033425.925,0.79
Plumas,Orchards,9.32000796,31.01457636,27920.11774,8.982493124,29.14412863,26909.01839,0.79
Plumas,Vegetables,22.6974171,60.42585211,43789.23629,19.90870156,51.67659534,38409.07682,0.79
Riverside,Alfalfa and pasture,58944.40976,384412.9061,168027808.8,604.5580488,3844.129022,1723362.142,0.79
Riverside,Field and grain,28852.70526,74890.78793,52466069.44,295.9251822,748.9078719,538113.5328,0.79
Riverside,Orchards,32744.14315,161790.9475,359959042.8,19696.90368,94646.94818,217002761.5,0.79
Riverside,Vegetables,28529.35583,49425.26102,256924944.7,17407.47762,21788.50066,172317011.5,0.79
Riverside,Vineyards,8812.126523,33230.85028,175617014.5,7277.921011,26759.17247,145041807.6,0.79
Sacramento,Alfalfa and pasture,39065.09079,158835.5442,62835093.22,400.6675978,1588.355426,644462.4946,0.79
Sacramento,Field and grain,50650.05351,87310.48757,42118433.22,519.4877296,873.1048672,431983.9314,0.79
Sacramento,Orchards,12625.04169,43132.18752,37916551.18,129.487607,431.3218709,388887.7045,0.79
Sacramento,Rice,8613.964389,39070.52979,18111363.5,88.34835271,390.705294,185757.5744,0.79
Sacramento,Vegetables,5252.792758,13289.12278,14406194.71,53.8747975,132.8912265,147755.8432,0.79
Sacramento,Vineyards,36667.75441,107217.9102,213832527.3,31864.37739,90843.33564,185821042.4,0.79
San Benito,Alfalfa and pasture,7795.394893,32753.08686,9262555.371,79.95276813,327.5308653,95000.56791,0.79
San Benito,Field and grain,9094.670383,7943.407098,6353466.186,93.27867078,79.43407018,65163.75589,0.79
San Benito,Orchards,2765.967648,7492.158988,7334010.99,257.0420357,657.1839998,4615901.992,0.79
San Benito,Vegetables,20122.15066,23191.61808,170114921.1,5601.670766,6542.022116,55323354.32,0.79
San Benito,Vineyards,4502.783032,11064.1051,39076238.36,4051.835168,9707.148033,35162803.92,0.79
San Bernardino,Alfalfa and pasture,9795.145272,59057.59364,36471746.87,1232.324704,7463.523147,12248510.77,0.79
San Bernardino,Field and grain,3687.775415,9851.248179,4272729.95,37.8233376,98.5124808,43822.87128,0.79
San Bernardino,Orchards,5049.463028,19958.17604,32542371.28,2883.253728,10534.57062,22083806.91,0.79
San Bernardino,Vegetables,1112.055923,1945.783165,9043360.695,726.5866382,1238.895824,5907719.073,0.79
San Bernardino,Vineyards,451.8493137,1324.068776,584814.911,4.634351935,13.24068763,5998.101651,0.79
San Diego,Alfalfa and pasture,2096.721939,11794.29295,23789594.57,21.5048404,117.9429283,243995.8417,0.79
San Diego,Field and grain,1307.380391,1649.984919,381108.4397,13.40902965,16.49984902,3908.80451,0.79
San Diego,Orchards,25244.21065,87157.91917,273874947.4,6933.582601,23423.14742,75799397.84,0.79
San Diego,Vegetables,6925.096636,12251.19368,90027646.64,281.3864236,656.8636986,14009516.39,0.79
San Diego,Vineyards,893.4116434,2576.208765,3699905.17,9.163196343,25.76208739,37947.74533,0.79
San Joaquin,Alfalfa and pasture,58853.60338,251033.5964,102743698.1,603.6267013,2510.33594,1053781.519,0.79
San Joaquin,Field and grain,97494.06245,181569.9277,120610569.6,999.9391054,1815.699259,1237031.484,0.79
San Joaquin,Orchards,188470.0079,676701.2283,925145301.7,20889.60087,76144.09057,122235709.7,0.79
San Joaquin,Rice,4199.983494,20302.38252,11439878.74,43.07675378,203.0238232,117332.0896,0.79
San Joaquin,Vegetables,40312.3129,94941.83744,335024136.7,8676.006437,21928.72363,212539953.5,0.79
San Joaquin,Vineyards,84121.52079,260649.2295,413514994.8,69277.78861,209289.7493,340547866.1,0.79
San Luis Obispo,Alfalfa and pasture,4175.055428,17116.47635,2791468.61,42.82108112,171.1647618,28630.44726,0.79
San Luis Obispo,Field and grain,22338.36094,20838.04322,13539705.37,229.1113946,208.3804302,138868.7732,0.79
San Luis Obispo,Orchards,12740.53289,35745.14729,115011516.8,7056.548883,17992.56922,88766180.93,0.79
San Luis Obispo,Vegetables,21148.34931,24875.20879,380590431.3,15666.3931,16866.0184,287298904.3,0.79
San Luis Obispo,Vineyards,45785.43036,112502.6034,320629752.6,3793.455767,9088.137883,26565105.42,0.79
San Mateo,Alfalfa and pasture,1365.49182,4661.806272,1456884.332,14.0050443,46.61806225,14942.4034,0.79
San Mateo,Field and grain,1545.982856,721.3807367,790356.8825,15.85623461,7.213807297,8106.224531,0.79
San Mateo,Orchards,41.23339039,121.9145898,254497.6219,0.422906564,1.219145883,2610.232,0.79
San Mateo,Vegetables,2124.491839,2780.822371,24990212.23,1115.979642,1414.786072,13186466.44,0.79
San Mateo,Vineyards,158.7595692,398.4593589,1613469.874,144.6143854,353.8834298,1469712.694,0.79
Santa Barbara,Alfalfa and pasture,4363.550687,18046.78546,2741519.451,44.75436602,180.4678528,28118.14822,0.79
Santa Barbara,Field and grain,7516.574984,6722.91509,4910861.902,77.09307691,67.22915022,50367.81448,0.79
Santa Barbara,Orchards,10176.73411,27236.86415,114649211,7622.982034,19416.7303,93345363.86,0.79
Santa Barbara,Vegetables,56973.2354,63781.12175,807703782,14671.20747,15730.46475,212318013.5,0.79
Santa Barbara,Vineyards,22545.19644,55397.38893,189791619.9,231.232784,553.9738837,1946580.717,0.79
Santa Clara,Alfalfa and pasture,819.3710192,3050.203519,1153008.532,8.403805325,30.50203488,11825.72854,0.79
Santa Clara,Field and grain,5314.997094,4929.644159,7249790.598,54.51279097,49.29644109,74356.82677,0.79
Santa Clara,Orchards,2428.012907,6916.641933,16115765.35,24.90269648,69.16641864,165289.901,0.79
Santa Clara,Vegetables,9612.523839,12076.46516,108179883.9,3170.678682,3470.437481,37412728.16,0.79
Santa Clara,Vineyards,1572.17743,3888.038621,11882715.42,1186.71356,2861.406302,8969330.848,0.79
Santa Cruz,Alfalfa and pasture,861.4954444,3605.049418,1051565.018,8.835850709,36.05049381,10785.28223,0.79
Santa Cruz,Field and grain,1146.8417,983.3367891,552901.6518,11.76247899,9.833367784,5670.786156,0.79
Santa Cruz,Orchards,2068.315674,5619.0599,7007757.203,38.64001772,100.5631461,333411.713,0.79
Santa Cruz,Vegetables,11027.79853,12091.25354,134208669.7,3450.052106,3683.425583,42060859.1,0.79
Santa Cruz,Vineyards,590.8877188,1451.911801,6025973.055,483.2558347,1157.755864,4928324.868,0.79
Shasta,Alfalfa and pasture,42091.2059,165023.0522,39576234.72,2861.373364,10345.78632,3992334.898,0.79
Shasta,Field and grain,5334.921008,5118.642528,4031828.873,4270.532773,3888.564989,3203151.573,0.79
Shasta,Orchards,2192.990191,7068.98596,6748423.983,2131.578267,6698.399941,6561324.496,0.79
Shasta,Rice,4987.209719,22613.89292,12353599.05,4491.94525,19858.9721,11126801.1,0.79
Shasta,Vegetables,509.6000544,1287.908374,1141938.848,467.8007211,1150.405577,1054496.827,0.79
Shasta,Vineyards,146.4424543,389.7933968,414389.29,143.860937,373.3489851,407084.3517,0.79
Sierra,Alfalfa and pasture,18854.00351,74064.12322,19835410.51,3969.04978,15276.35803,4207055.318,0.79
Sierra,Field and grain,698.2882892,550.993201,474378.2914,510.5915812,392.8165174,346867.5698,0.79
Siskiyou,Alfalfa and pasture,127543.6919,363277.9873,136896019.1,19687.85023,50462.81903,24532034.68,0.79
Siskiyou,Field and grain,35426.82115,43879.87679,29143992.58,18270.36013,21988.5737,15001854.95,0.79
Siskiyou,Orchards,50.68077249,145.722356,143295.3178,48.83603158,136.9077193,138079.4791,0.79
Siskiyou,Vegetables,8396.034726,18552.07267,33255296.22,7817.129734,16835.05533,31071522.75,0.79
Siskiyou,Vineyards,3.75211621,8.417189145,14131.66998,3.703472791,8.10036477,13948.4633,0.79
Solano,Alfalfa and pasture,45700.07335,173415.0568,47098542.55,468.718701,1734.150551,483061.9749,0.79
Solano,Field and grain,48875.04624,73641.86545,33161342.35,501.2825268,736.4186472,340116.3326,0.79
Solano,Orchards,36882.3165,128723.5713,105535535.4,21431.53635,72378.36915,60341094.35,0.79
Solano,Vegetables,15526.3938,39043.00838,56386575.96,957.4329574,2345.879951,2279170.157,0.79
Solano,Vineyards,5196.457016,13370.80485,39707533.24,5072.670193,12725.98624,38761644.65,0.79
Sonoma,Alfalfa and pasture,5590.584767,17430.97373,4187265.476,57.33933094,174.3097356,42946.31258,0.79
Sonoma,Field and grain,19937.50974,14641.28419,8158147.724,204.4872802,146.4128403,83673.31031,0.79
Sonoma,Orchards,2358.334133,6594.329405,5367250.047,24.1880424,65.9432934,55048.71843,0.79
Sonoma,Vegetables,1092.339696,1873.950499,2487210.983,11.20348406,18.7395048,25509.85622,0.79
Sonoma,Vineyards,61842.41286,143034.9151,716779994.6,16915.40416,38145.43984,196056763.3,0.79
Stanislaus,Alfalfa and pasture,43134.51194,190892.8909,78321466.6,442.4052507,1908.928891,803297.0934,0.79
Stanislaus,Field and grain,64549.17547,133666.7483,107234176.1,4052.52883,2879.306088,3650326.699,0.79
Stanislaus,Orchards,242477.1743,895909.5798,1307278791,62648.30563,229137.022,363196210.6,0.79
Stanislaus,Rice,392.6881319,1898.222857,1069600.539,4.027570584,18.98222838,10970.26194,0.79
Stanislaus,Vegetables,19450.20496,47680.65222,227655612.8,6714.41874,17566.07039,156729710.8,0.79
Stanislaus,Vineyards,7655.698808,23721.06421,41427860.24,6680.259637,20181.21381,36149392.7,0.79
Sutter,Alfalfa and pasture,8011.218445,30198.62609,11651069.05,82.16634302,301.9862579,119498.1441,0.79
Sutter,Field and grain,29381.03007,57788.22967,25946867.05,301.3438985,577.8822911,266121.7136,0.79
Sutter,Orchards,78821.60213,266422.3155,220221556.2,55306.74026,180777.1054,156110433.6,0.79
Sutter,Rice,109958.3348,498592.6298,269707064.4,1127.777793,4985.926248,2766226.302,0.79
Sutter,Vegetables,17952.19952,45281.92523,62960848.81,718.6202959,1797.086159,2152699.799,0.79
Sutter,Vineyards,101.4852521,270.1285042,714754.9608,98.76793877,256.323297,695617.0748,0.79
Tehama,Alfalfa and pasture,21226.11778,83651.44543,29209005.68,217.7037721,836.514446,299579.5454,0.79
Tehama,Field and grain,10959.12845,13205.65588,7846426.164,112.4013177,132.0565575,80476.16594,0.79
Tehama,Orchards,73355.5121,242802.8043,247005065.7,22635.5609,70178.27378,79036035.94,0.79
Tehama,Rice,212.3181172,962.7305525,537439.6902,2.177621715,9.627305429,5512.201951,0.79
Tehama,Vegetables,247.8772553,654.1745521,482404.629,2.54233082,6.541745447,4947.739774,0.79
Tehama,Vineyards,260.7351765,694.0122015,1937810.71,250.7926922,650.8590797,1863917.142,0.79
Trinity,Alfalfa and pasture,2632.989154,8081.590921,1822621.567,474.4454098,1419.837537,328423.0908,0.79
Trinity,Field and grain,61.38127301,75.31871313,43408.66177,39.88378576,47.71643467,28205.69991,0.79
Trinity,Orchards,8.60216633,24.73379712,20674.56129,8.35429478,23.42056484,20078.8235,0.79
Trinity,Vegetables,6.47989346,12.02751974,13285.27337,6.133691179,11.10030037,12575.47899,0.79
Trinity,Vineyards,128.6596722,288.624535,531060.5295,127.6530652,279.2072328,526905.6202,0.79
Tulare,Alfalfa and pasture,40812.32422,185987.7378,100870736.3,418.5879407,1859.87736,1034571.655,0.79
Tulare,Field and grain,169790.9017,327284.7016,275495492.4,1741.445147,3272.846984,2825594.795,0.79
Tulare,Orchards,367140.4689,1341309.793,3016582416,83010.97176,292216.1738,1172582517,0.79
Tulare,Vegetables,8278.17954,15484.56734,106924692.6,3395.145255,5918.881979,58902203.63,0.79
Tulare,Vineyards,43485.96417,174331.5767,450253027.1,32250.13522,126055.8791,333917421,0.79
Tuolumne,Alfalfa and pasture,1367.348218,6290.057561,1256037.654,158.4752682,710.790472,145574.4056,0.79
Tuolumne,Field and grain,53.13148707,24.79417191,26926.93555,49.33264642,22.44588102,25001.69041,0.79
Tuolumne,Orchards,165.7325329,569.7345876,481824.5184,161.4268249,541.0809267,469370.2106,0.79
Tuolumne,Vegetables,24.52970184,65.43868706,803420.2199,24.41105874,63.49412388,799534.3078,0.79
Tuolumne,Vineyards,51.8432861,160.6356192,325482.6678,51.44859051,155.4273429,323004.6888,0.79
Ventura,Alfalfa and pasture,1707.008105,9466.079749,1772623.353,17.50777544,94.66079654,18180.75234,0.79
Ventura,Field and grain,3008.004015,4240.856237,2405883.202,30.85132323,42.40856195,24675.72516,0.79
Ventura,Orchards,44990.0353,146411.1919,475513137.6,14480.38106,46067.38964,154406348.4,0.79
Ventura,Vegetables,36507.89839,63599.81016,510001011.4,374.4399835,635.9980952,5230779.604,0.79
Ventura,Vineyards,88.89657233,254.3195632,1365432.075,69.44941424,193.7170968,1066727.944,0.79
Yolo,Alfalfa and pasture,39237.9603,145515.9045,50212363.26,402.4406184,1455.15903,514998.5976,0.79
Yolo,Field and grain,77053.53459,132516.6495,57362707.67,790.2926637,1325.166482,588335.4641,0.79
Yolo,Orchards,73384.35481,256474.7747,229220867,34862.09336,119728.4507,116167492.8,0.79
Yolo,Rice,36389.62069,165004.2874,85872059.8,373.2268789,1650.042858,880739.0749,0.79
Yolo,Vegetables,41723.9384,107315.6973,171870724.4,2465.970387,6260.333546,9124217.379,0.79
Yolo,Vineyards,19923.85755,53032.35423,132374647.9,19324.61176,50151.37767,128393242.7,0.79
Yuba,Alfalfa and pasture,7521.124196,29721.13562,8179555.016,77.13973534,297.2113532,83892.87196,0.79
Yuba,Field and grain,3525.017529,5698.342325,3526816.974,36.15402601,56.98342268,36172.48184,0.79
Yuba,Orchards,31263.87187,104130.1597,94207880.09,19110.06372,62170.58079,57949108.46,0.79
Yuba,Rice,36989.14137,167722.7407,96465469.32,379.3758089,1677.22739,989389.4289,0.79
Yuba,Vegetables,382.4393853,849.2901251,883963.8032,3.922455234,8.492901167,9066.295417,0.79
Yuba,Vineyards,259.3487353,690.3218398,1410091.924,246.6169662,640.0222043,1340868.664,0.79
Alameda,Alfalfa and pasture,90.89567065,364.9873232,108804.9945,0.932263287,3.64987319,1115.948659,0.8
Alameda,Field and grain,1628.968525,812.2845583,1251440.488,16.70736973,8.122845502,12835.28717,0.8
Alameda,Orchards,1748.469366,6258.914893,9923396.046,17.93301914,62.58914831,101778.421,0.8
Alameda,Vegetables,164.9887184,222.6218821,1949688.806,1.692191984,2.226218799,19996.80827,0.8
Alameda,Vineyards,2836.622596,7125.903789,27780643.64,1175.988092,2880.354433,11517114.11,0.8
Alpine,Alfalfa and pasture,3570.583967,12647.18616,3002483.465,733.4543143,2522.453637,645274.1834,0.8
Alpine,Orchards,2.03478733,6.185753483,5835.763797,1.981949054,5.874496936,5684.223783,0.8
Alpine,Vegetables,1.80498658,4.002852288,3781.516461,1.455376024,3.146845453,3049.068871,0.8
Amador,Alfalfa and pasture,3941.454316,17822.32222,3482913.285,40.42517247,178.2232205,35722.18753,0.8
Amador,Field and grain,1572.712614,738.2294445,648943.2996,16.13038597,7.382294362,6655.828784,0.8
Amador,Orchards,497.5833774,1708.357561,870899.0497,5.103419255,17.08357544,8932.297946,0.8
Amador,Vegetables,9.0629065,24.17741178,296836.9685,8.351512812,21.72261329,273536.7231,0.8
Amador,Vineyards,3708.162607,11489.68442,19744155.73,2029.823621,6132.142571,10807819.92,0.8
Butte,Alfalfa and pasture,7411.880459,29180.78471,6986406.432,76.01928675,291.8078443,71655.45056,0.8
Butte,Field and grain,5480.397691,6073.782912,4238038.227,56.20920722,60.73782854,43467.05884,0.8
Butte,Orchards,104390.6332,356496.8233,355282757.3,49172.43088,164688.6011,168365412.9,0.8
Butte,Rice,100258.8222,454611.3754,251672589.3,1028.295612,4546.113709,2581257.326,0.8
Butte,Vegetables,1494.124416,3746.267817,4743562.019,15.32435298,37.46267785,48651.91815,0.8
Butte,Vineyards,201.246893,535.6691841,1551693.229,194.2879739,504.2176102,1498037.208,0.8
Calaveras,Alfalfa and pasture,792.0573766,3643.612084,816481.1034,8.123665401,36.43612048,8374.165163,0.8
Calaveras,Field and grain,487.6662076,227.5727719,113555.2412,5.001704753,2.275727696,1164.669155,0.8
Calaveras,Orchards,1441.328391,5004.189258,2565540.717,14.7828553,50.04189207,26313.23813,0.8
Calaveras,Vegetables,16.88744847,45.05119805,553113.8394,16.21391708,42.17303602,531053.6961,0.8
Calaveras,Vineyards,840.9935737,2605.805565,3523852.567,719.7296658,2174.319422,3015743.889,0.8
Colusa,Alfalfa and pasture,11506.7643,42933.07991,17117995.87,118.0180953,429.3307948,175569.1884,0.8
Colusa,Field and grain,21166.05693,41310.8772,17586284.16,217.0877636,413.1087678,180372.1455,0.8
Colusa,Orchards,96101.24735,339777.2949,395586102.2,57775.42535,197961.7659,234490575.5,0.8
Colusa,Rice,124782.483,565810.918,342635624.2,1279.820338,5658.109123,3514211.53,0.8
Colusa,Vegetables,20026.57944,49154.03668,75833394.99,296.0413713,678.3194763,1193193.929,0.8
Colusa,Vineyards,1363.005073,3627.980559,8686998.649,1303.24972,3382.203468,8306152.911,0.8
Contra Costa,Alfalfa and pasture,12153.73522,54478.75089,19211763.16,124.6536946,544.7875035,197043.7247,0.8
Contra Costa,Field and grain,12993.07796,25340.40381,65697779.99,5883.421012,13797.52046,42740578.3,0.8
Contra Costa,Orchards,2725.183751,9389.896713,20060472.87,194.4799859,650.7190986,1569490.884,0.8
Contra Costa,Vegetables,3675.572713,8539.760726,16137960.49,239.1809493,511.3439623,2257949.158,0.8
Contra Costa,Vineyards,1944.209666,5986.23648,10056902.9,1746.363133,5242.638798,9033493.03,0.8
Del Norte,Alfalfa and pasture,8200.14759,25004.68003,2746874.623,1463.787583,4239.8789,673640.5347,0.8
Del Norte,Field and grain,351.0409307,430.7494755,287406.89,325.4663424,389.3836346,266468.2693,0.8
Del Norte,Orchards,1.07380461,3.08750893,1995.308107,1.062077411,2.97744496,1973.517016,0.8
Del Norte,Vegetables,322.3115464,598.2518866,700886.6353,317.7905679,575.1138513,691055.4845,0.8
El Dorado,Alfalfa and pasture,455.0391869,1865.262686,489764.7271,4.667068584,18.65262667,5023.22797,0.8
El Dorado,Field and grain,13.11285309,10.34686248,8332.662703,0.13449079,0.103468615,85.46320006,0.8
El Dorado,Orchards,889.2428705,2965.871749,3880227.084,9.120439698,29.6587172,39797.20087,0.8
El Dorado,Vegetables,340.8181236,903.6660287,715876.4071,3.495570494,9.036660188,7342.322113,0.8
El Dorado,Vineyards,2434.230004,7041.791881,11079351.92,886.3449477,2499.936395,4034182.302,0.8
Fresno,Alfalfa and pasture,45722.99842,205634.9496,77549701.11,468.95383,2056.349475,795381.5498,0.8
